address,current_status,epoch_220,epoch_221,epoch_222,epoch_223,epoch_224,epoch_225,epoch_226,epoch_227,epoch_228,epoch_229,epoch_230,epoch_231,epoch_232,epoch_233,epoch_234,epoch_235,epoch_236,epoch_237,epoch_238,epoch_239,epoch_240,epoch_241,epoch_242,epoch_243,epoch_244,epoch_245,epoch_246,epoch_247,epoch_248,epoch_249
gonka1pvkv59e72vju2h7s9j3ex62c5xneqey350vpwn,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1q5n2dyavs267z64kdljw4u8wy9y6a45sk020pu,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1q6h4shel59yz6hqshz3ncdtegulj9840nzzyxs,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qfvwhm2cpz8y6ekvnqacmlgqhhjvws8ptkcygn,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qkwzxe3hwrghhmgek5kvnyhyaw9akkc8mfwsaa,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ql9asemklpkpr2d4mh33xw5gj0g5tm0v98c5q3,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qlc7kpa3lm8fz0muw54unkwxd8rwt509y5jydd,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qlwcwa7nppc0ng5qccwm3g0t0knkf5nmr036vc,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qp9pyg45lagg2gnpt83ryp05emlekp95jgzdja,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qsuduuah26qpym3te4tr6u8lh3hmecaxn9j7te,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qswp63txcftfdcgcle4lshkly0nmmlfr9ecj8r,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qu9mna5xlvlnw9455ygtjq92wuzkzm237w8l08,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1quj84w0dqrkk4jklyg5p0dkvvukey3lnchu9f3,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qv2dwvqxt542k5ewhggm2wtcpadvzg6mzupzg8,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qw4wmm6gp57yanpe5jmhmwpcwqzag30zgk7tat,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qwfrtz9c7kcrfkrrlne2pkcye74mj6ce33xdkl,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qx4f2vzhccv0ndhssfgafvf55xf4smuzjmkvky,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1qzfec6p82ssja27nzs09ch09p87lqu3xx5e50f,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1r4ntslxj8f4xfmrmk939vrkknv2dfdr6rstkf9,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1r4vqtz3mhhxzk83693xy8lt3rey5u9l7w809jd,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1r5hdy9q5v783ef7td98k4c68cxl6a58h5sytfq,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1r5j3nmym0xs4hc2dhh3mj00tlzc9xqt62lgmwx,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1r6xg9wcw2ekrlyyp0ct04zqv23dz695tcdx6vh,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1r9e4ew3na86n2mqzwz057930rxq5yycxpj9shj,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1raes6xggfna8sxceh5z7slxvdzaa4x63hsdrr6,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1rcpc45n6zch9qlkn4m3cwngekad89xu8mcr09v,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1rh9eca49arpw96m2zmvr2usk9qdy6q5gns8gj7,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1rkr3np6d965ztapgle7hlynvdtx5pqqwef9ks8,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1rp7kqzjeajyq0qag4hl5gcd7x5v64akghdzuqm,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1rpdnweugm7ykl7hy4p0qe858m9fvkgdm9k5m3g,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1rs5hvyh4rs2f0y9ywkmwfek8r0d59tf4pvknwg,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1rtqq9l4rtlhcus0gm9k3xdjlyn8ph9tu6gm0g2,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1s43peau7vafujfxyape603yklhdzjh2stq702z,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1s5cqcwmggkp47nwczq3nluh0rjsut4auz69lyg,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1s9ecxss47vq0w0hwr72f6sdpthtasem9nx33tf,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1sa32xmpxvv7nepfc22004rgdl4ddjvne42guce,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1sg7amslhnqrw6qyvkdt5f6ru8kakyw5uss0mj7,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1sl8fmjg6glvq4gl9q9u4dyek74e2lzj2ucua5g,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1slndy4rsmld579628302rj5gz8z9qf4v6ppmc4,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1smep2w2jmng5987qujy37ux0jf3xrj6kdy59qn,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1snq79gf7l5kjm00gkdcu9dmpwzk207eq07nuue,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1sq6myvv8r263v4ll5l3ny790nsg5s4507crtqr,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1st5dm5ec3fl084y87wfklum6sv49n782k0tsnk,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1sv2jztqucv0z6whq6k3wlnd3u2qezpplrwyhdx,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1svytprwy050gprlvhp44nkyzfss53y07d8fnj6,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1sycnmyd9rfw0gptt3s604mg9zgpvhg05lgag4m,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1syr9s5dha0qcanrd2jpx6f85965yde0nytyux4,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1t45g664kkw3dhtcwgux3nvrtn9q5262ez5crlm,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1t8p0tjqls358gmzvd3rnnjulraq2k3m772vnt8,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1t8x0m85qvyfzvyevwrj2m28ytf6w3kmlf5r7ez,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1t9scyr8q6dh3xsajedllt6dn4szd06fvnqjt2y,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1tadzlvqgcj53nnqdlppnpxcvd98ygwp370a6tn,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1tj0d67xcqhx7xv8fj96c4q0f46cdz6rx02pq8c,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1tj5jr5439yx3juzdcx77zgyhkq53u7dtsn6vc5,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1tj9573sdggg2s9ysq8ec7me8xactn0a4kusqaa,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1tja3g2da45efhe2p83gk3whtussmgmtsdlgprt,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1tl5m3vuqsx333v7095ymwjdc4vdk2wd9r5hqws,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1tmk2tzdneht6smu34pkmqdvu7p34qavvmwtwq2,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1tmngrjsrnwu3d3c7r3043wf2ml692w0pnpu044,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1tr9v4n6v7tycc2rplnazxfa672h82sgg7w5z8k,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ts6k67zt064z87rx9hztm93cd3yh5mkqje6z4c,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ttrglrkzc96auuaq6nrv0wdygwm7ph5887j9wr,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1txq9e2jzdfhlnugd63u5630vqnzucwavrqnu4d,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1u22tkuum8wdc4sp29gnt7mwu65759cxpj49pm6,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1u4vw85xxgvwmu4zgsy9fxd48w0x98d2hee98h6,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1u4zpegkxj5aj3pkpvgyukh8n2cswc3njk7xf40,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1u4zxypjgcr8khlzefwjr0vwdaj2uzruw2cehj3,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1u5ex4n6r7cjqkkqm4wh5khtzxaee7v52yce29n,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1u8s6vtmp79an7f7xw8hmrmvlntadf3j8na3ajc,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1u9a7r4w76gult5n9ysadnual9fghkc6yda60wj,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1u9pwgk75elh6qk9ehjm38xx4h9xzt99us3meud,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1uawu7tlxcuss8xk9m63fpjm86y58chsg5xwsjt,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ucxu8fuqv5vt8rrwrmt45lkjx5u3e99ajtgv4h,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1uf5cg7ef0ns6877nl27y0s6rt06cdmn40k5a88,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ujnc662v6g69jm6fgxnr79a2m7ehzeut059239,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ukxf7quyy8qsz3gy2crtlzh5qfptd2awzs3a4k,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1umvyh0rz5fdmk9qhxurshhchennajced6f4s89,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1upq4e3ahzea8mu5mhrdptff94xru98lx47h43z,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1usmu5mfu8vsafvsrsvdutl50vy8kumdhv0j2x9,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1uuywlyxfddqrjgpz8u4lqevz838qr30rp020yp,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ux86q8cgnpvkal497xag8p04ds2u2v23qxawv6,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1uzk2scggfzghr9a5j92l00gzw4jx4adc66977y,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1v3v0ydfpycqygs6jlvdzv7cjp04gsk24sepr9m,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1v3y4tse5aj58d7kxe4jqsw6e2hedewd82d737c,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1v5e25pcuvnv7q8vd2uwhvkkhskfs5laaxx3g8s,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1v6gq7sphhr6g7v9xnjl40uzlw39eay8t7vmc0y,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1v8c2z0utv2rkxnc77k8mh6ze4jf6kll5cpjqry,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1vcawx5jc2hahydd9sqw30hlxyd9ppupm9ez0yz,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1vcvn2p5gczr5pynqq0ca0933tdrf5w64sjgtdg,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVALID,
gonka1ve37whw9475rj3l0dy57xch9rnjcha9afv4f3s,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1velxhp2knfmqa2406rvwygex8j9fr5d8vd8q3u,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1vev00u8gl87e22eq8zpsr8lrnmhpvk4hl0yx3d,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1vewz77c875qr8lvr0m62wmf0lw8lv3qr94g6e4,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1vjshzxh3sfam2xh0f7vzz4klrv5pkq4zutk8qt,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1vjz8csqsr0ph0lv0yylc4auypnzrld7y6l2feu,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1vxusszuq3z92ck4q5vkd877zu5grk7qu2j7dqf,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1vz2jg42w39l63dmvmjqdsnxx0ywnzt9nzypdy7,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1w29nvdy6caqtrw30whz9h6ghl0xszwh3egndah,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1w2d6hlurl8hn47emf59eenam99gng7j7hmafj5,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1w4y9r7g7fzh2zq8wxydlh4x9j26casunxfdzmk,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1w5xvh0ag9a2vd43lrurx5emlckth8fzv2tvepu,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1w6clgj4gjpd3r28gjp7vrza3rwzujl4gty6ln7,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1we6ghh9kgtm5na6wf3cyfjvj5fauuln08nx3r4,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wfn87ruutktth7l8ne3rvhmlsscqxah09kua02,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1whtj4z520meenq52f2zudu8zwmu06vg389x7pu,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wkgawwdzj623ss8eywayzdj6qcgr2llygactje,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wpy06qhy7j7a0zcsax0q94za5p0g9g3g2sc32y,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wr20kvjrm6y6cvqk7jt2e5gpyl45qq3mvt7sr4,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ws5s5jrnkle6xwe4glk59yehq4qexgamjkct8c,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wsx8enzwl8mnwkqfghl7gwe2x930s33qnhw4qp,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wthc28t25pg63hzvl07rl8e8r6km6hesl6jhsz,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wttl0ghw929832auepgvq3gqrpfatcnfrzvqw2,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wv38ew6cvmsv9t7y4h6jjdvp70k5s2mh4hhs2y,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wvv656pt2d8x2khcvytqeessck5uzjnxzsa8f6,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wxgfseq4t6ph7jfrvrnjkf88424n7d93e5pskz,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wzm3dmnkymnuj8g5mxne9w453ef05mteun4cpz,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1wzujgkw64xvz3vqttg7ktl5tlsdga7l53g6d55,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1x0tmf77y7pgwjz3pmjtdphr6gr264fsya0ck97,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1x0wr4u4jnzyqsvme97zy8p2uqdl9llxf938uh4,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1x20c5d9wzatlr0t69xjm05x9uemq9mnk00udfa,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1x3szaeuwkx6c6wal4h3pr6z5a5d6p7dus4jy3h,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1x3uccqp4a6kse5d2r743m9zas5khz900w67hja,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1x5zn0e5n9c8qjjjt38g0wd05px89q5pxaxqpq7,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1x7zh2277spp7jfqjhv0g5mnezg290xdr4kpfnk,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1x805263eml3mwyeny8cvdpe9q27f4ku3h2yatl,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xfg6ed596n8ka7tjp7j604prf5n4mgv3h9d02t,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xj5cdd7qfpjsste7lyz8ktfj7xl5q3kjydf3un,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xjdmt0s2dy5juxh0uhct3lye94xdmf4ku528sh,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xmgcpaw6n57ewn6s2fhggxaakemaaxuv4pdpmq,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xn5rd6anmtkvdvd9hwh4d3pspxp8v458554fmk,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xnf7rsktgug63zfl68f22rnecljruzyk6f0ja6,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xnnu7yj6lsdmh3cjne9hk929y6yx8u5rwredz0,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xq4ngnc3zdsdl3rvtu7ytnkndpakzqu4dx0v7v,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xsntypk5ehu70rvy4nxh49d7zvk6nwf8tj2xd8,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xtzmqjwf0au4ad5m3nmdu07262vjn605uxyjtu,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xwkesaxvdadh9wt9yyladu0r260s7whklcktds,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1xxmpgunsrg9ayx8zejnjw8zu76czmc8fre3ece,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1y4fvesetallc8w5srs3fdeaashzez0v2maksey,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1y4kyhqy022gt4kklxxflgqkutnx96ssww66zg6,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1y4rhy7fd7hlkrntctmxyehjkq8rrzp27nenk9v,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1y69wttdm3vkadw004kmejj4c0dyae3cz25dxhj,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1y9ayc8l9jxypsgmpqup0ean597g0ftlywf7urd,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1y9y7027gllfnx0u04s0x4nx8u5mfaurgaw57hs,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1yewc6rmr5zhcpy6dnpt4wup990j299qt03x40s,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ylz70ycevzkv3t2s004xpetd2eqwj6ylr3fpv0,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ym8g5f34h5zu4p4d4ldjnycfkty9qxpmyx5a3m,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ymupls5cj6dfkvppeetcfpkszqxmyyrjtsn5pz,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1yn82y3rqvd8ykjq6m9jnqepg9zwdktkdd322l3,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1ynq04sve3z03x6wscml8na5m2u6yvzeqw750pm,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1yqpl6vwwyzkde0ngsclghy7dzyau0mjja3gva8,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1yrfq267gf5jz76m3j5sln7f5h00t9g6fmat4gp,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1yrqlpjnpqv9d626vl8s29vk383x74s0k5tdtd0,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1yt2s5u5k06rm2au8dsqm4kzwmw7klqsrd6xd95,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1yukev873tps58s6rlkh6czs5rrqp2sdqw7pm58,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1yvygc3csnr2c6ee6lag82wk7p2s9vss0npu7an,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1yxjq6h8qq5kvf86004rhmxf2edwjdgynq22l4k,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1z0ske4y7eckmjgdn2hxhp03jutqeyut5z5hen6,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1z3kelh3gx3t6kz303f8trdll3j5ap3zz8csyfm,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1z8dh5kqdn2nnsg527qawy58ca5fme38xffq7ah,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1z8pr9dy362yvvw9c0wx3fc8w9yrgv2ervakd3x,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zauv3up2rp4al5lhsqnqfh2kqfx2zvy3l0qwss,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zhdhsjeczcknq3zhejrdswr3dqp2qw8am96swc,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zj97wuqysdd0snt07z9204hlnf7phc4v9dnl5f,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zphxd376tvtev5drq09dtnj7nfxtghw6gtewpf,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zpw8tml8xl4fm6zm8zpf2u4pq4tehmd9e2vgq7,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zq5ar3u7l6hzrxgwn9qszy54pc89k7ueqsjwkn,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zqj957tgjylep4vctsz8rw827slsddqww8drj5,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zr82xvxge0n8hf2u9ysrvfgr8u5lcvrqwc6ufx,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zsvl7ujlc8z3a35v2q6e3nml7ftyk23v76jqgl,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zx097psrq9p99yz8src4henyrtsdpjv3n7hp5u,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gonka1zxyjn6yuqm4e2v2wz2y7a9lhcxazc674dyvx5g,INACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
